EDGARDO ELOY,PRESIDENTE DEL DIRECTORIO,1/12/21,2/10/23,1320506
ENRIQUE,SENADOR,8/11/20,14/10/23,3429868
MARIA,STRIA. GENERAL,15/07/21,17/10/22,3635042
JORGE GUILLERMO,DIR. NAC. DE MEDIO AMBIENTE,28/12/20,6/10/21,1416639
JORGE  GABRIEL,EDIL,5/07/21,19/01/22,1716558
FRANCISCO,FISCAL LETRADO ADJUNTO,20/08/21,13/09/21,1241840
ANA CLAUDIA,JUEZ LDO. INTERIOR,31/10/21,4/07/23,2972782
JORGE,MINISTRO S.C.DE J,15/12/21,19/03/22,1005039
LUISA JACQUELINE,ASESORA,23/11/20,27/03/22,2582948
ALFREDO ALBERTO,FISCAL LETRADO DEPARTAMENTAL,21/09/20,26/08/22,1612735
ERODES,INSP. PPAL.(R),16/05/21,8/11/22,1571723
LEONARDO WALTER,INSP.MAYOR (R),15/08/21,24/10/21,1808165
MARCELA,SUB GERENTE GRAL. TECNICO,5/09/20,26/12/21,1465316
HUMBERTO JULIO,DIRECTOR DIVISION,20/05/21,17/01/23,1075136
JOSE LUIS,VICE PRESIDENTE,11/01/21,1/11/23,753686
MILTON GUSTAVO,SECRETARIO GENERAL,23/04/21,23/10/23,2514686
MARIA MARGARITA,DIRECTOR  DIVISION,10/12/21,7/09/21,1984521
SEBASTIAN,DIPUTADO,17/07/21,13/10/21,3824457
ROSANNA GRACIELA,GERENTE DE AREA,18/09/21,11/08/22,1471128
SERGIO  DANIEL,DIRECTOR  DE RADIODIFUSION,3/12/21,18/06/22,3193711
MARÍA MAGDALENA,EDIL,21/11/21,8/10/22,1976039
MARIELLA,FISCAL LETRADO ADJUNTO,4/11/20,1/07/22,1438794
MARCELO GUSTAVO,ACTUARIO,13/02/21,11/05/23,3206439
GUSTAVO ADOLFO,INTENDENTE,3/08/21,9/01/22,3613354
MARTA ELENA,JUEZ LDO. CAPITAL,16/10/20,25/11/21,2711381
ALFREDO,SENADOR,30/08/21,5/12/22,999329
MA. DEL CARMEN,DIRECTORA GRAL JURIDICA,20/11/21,4/10/21,3108658
PEDRO MARIA,JUEZ LETRADO,12/01/21,14/09/23,3300374
ALEJANDRO JAVIER,PRESIDENTE,5/08/21,3/06/23,3498889
ANA MARIA,DIRECTOR,10/12/21,7/09/21,1316778
DIANA RITA,FISCAL LETRADO NACIONAL,5/11/20,28/08/22,1183529
WASHINGTON JORGE,MINISTRO,3/06/21,24/03/23,936461
NILZA,MINISTRO TRIB.APELA.,24/12/20,25/09/22,3168198
JULIO CESAR,CAPITAN DE NAVIO (CP),23/05/21,12/05/23,1667882
JAVIER,GERENTE DIVISION ABASTECIMIENTOS Y SERV.,29/12/21,10/12/23,1367397
FRANCISCO,EDIL,9/10/21,23/06/22,3080645
LAUDARES M.,DIRECTOR,3/03/21,31/12/21,3448185
IRMA ISABEL,DIRECTORA GENERAL DPTO. ADMINISTRACION,6/10/20,12/06/23,2768232
AUGUSTO,EDIL,21/05/21,20/08/22,2583925
ALBA,EDIL DEPARTAMENTAL,3/11/21,2/02/22,3328984
DARDO ANGEL,INTENDENTE,13/12/21,21/09/23,2755271
GERARDO FRANCISCO,INTENDENTE MPAL,29/12/20,17/10/21,2782095
DOLORES IVONNE,JUEZ LETRADO INTERIOR,7/09/20,26/10/23,1753480
PEDRO GUSTAVO,SECRETARIO,18/05/21,29/01/23,1688319
RICHARD SAUL,DIPUTADO,3/12/20,9/01/23,3029341
ANDRES EMILIO,DIR. DIVISION INTERIOR,22/12/20,13/12/23,3048364
ELISA ANDREA,DIR. GRAL DESARROLLO SOCIAL,22/11/21,10/05/23,1755932
RITA,EDIL,3/02/21,28/06/22,1913720
JULIO  CESAR,DIRECTOR DPTAL.,10/05/21,31/07/23,499083
BERTA ELBA,DIPUTADO,4/06/21,27/06/22,1084176
HEBER JONI,EDIL TITULAR,23/06/21,24/07/23,2934062
RICARDO,JUEZ LETRADO INTERIOR,2/06/21,27/06/23,1627352
ANA MARIA,SUB DIRECTORA,11/05/21,29/05/22,1126041
ELIDA  GERVASIA,EDIL,3/03/21,20/07/23,3515954
DANIEL,GERENTE DE DIVISION,21/08/21,24/10/21,2522628
BLANCA GRISELDA,JUEZ LDO. INTERIOR (SUPLENTE),25/04/21,20/05/22,1701803
ALEJANDRO,EDIL,1/10/20,25/10/21,3741316
OSCAR,EDIL DEPARTAMENTAL,11/07/21,27/09/22,3235243
MARIA DEL ROSARIO,JUEZ LDO. INTERIOR,30/07/21,16/08/23,1755068
MARIA ESTHER,EDIL DEPARTAMENTAL,15/02/21,30/10/23,3579653
ANA,FISCAL LETRADO NACIONAL,20/06/21,5/04/23,1354958
FERNANDO LUIS,DIR. GRAL.SEC.,26/04/21,24/12/22,3332713
MANUELA,EDIL,1/05/21,5/02/23,2580586
MARIO RAÚL,ACTUARIO,6/04/21,9/07/23,3994375
PEDRO JESUS,DIPUTADO,3/04/21,16/04/22,1265686
MERCEDES CRISTINA,DIR. PLANIFICACION Y RR.HH,21/04/21,29/11/21,2869485
HUGO FREDDY,EDIL,29/10/20,10/03/23,1811801
APARICIO,EDIL,24/08/21,19/03/23,2675552
ROBERTO ANIBAL,EDIL TITULAR,13/04/21,29/06/23,2597217
RUBEN DANIEL,JUEZ LDO. SUPLENTE,17/11/21,29/01/23,2866076
JORGE,SENADOR,16/06/21,6/12/22,1581556
CARLOS JOSE,GERENTE,16/10/20,29/11/23,2519773
OSCAR LUIS,VICE PRESIDENTE,21/12/21,5/02/23,1861636
JOSE ADOLFO,GERENTE AREA II SUPERVISION DE RIESGOS,24/09/20,9/04/22,1959180
ANA,GERENTE EJECUTIVODE POLITICAS Y C.RIESGO,28/11/21,19/11/22,2792093
EDUARDO VICENTE,GERENTE DE AREA,16/12/21,8/02/22,1286099
ROBERTO,EDIL,5/10/21,16/07/22,3472756
BEATRIZ ROMA,JUEZ LDO. INTERIOR,30/12/21,2/11/21,1559480
JESUS EDUARDO,EDIL,2/03/21,28/10/22,3729805
MARIELA,MINISTRO,22/11/21,6/06/22,1046455
HERMES LUIS,INSP. MAYOR (P.A),10/07/21,9/09/22,3662959
CARLOS MARIA,VOCAL C.H.L.A-EP,3/12/20,22/11/23,1201524
SILVIA LILIANA,ALCALDESA DEL MUNICIPIO DE QUEBRACHO,11/12/20,2/11/21,3273348
ANDRES ALBERTO,DIRECTORA POLITICAS SOCIALES,28/04/21,18/04/23,2940011
BEATRIZ,FISCAL LETRADO ADJUNTO,6/10/21,10/03/23,953911
LUISA ANTONIA,INPS.MAYOR,3/02/21,22/06/23,1591085
FELIPE,DECANO,10/06/21,18/08/23,1079116
JUAN GUSTAVO,DECANO,14/09/21,18/05/22,1291870
ALICIA,FISCAL LETRADO DEPARTAMENTAL,15/06/21,7/05/22,1426540
RUBEN OSCAR,GERENTE DE GAS NATURAL,6/10/20,8/06/22,1567091
OSCAR,EDIL,26/01/21,7/09/23,3077083
HEBER DARIO,EDIL,13/09/20,5/09/21,3482662
HUMBERTO,DIRECTOR DE DESCENTRALIZACION,2/06/21,3/12/22,3284370
RUBEN,EDIL DEPARTAMENTAL,2/10/20,28/04/22,3478231
FERNANDO JACINTO,DIRECTOR,27/09/20,4/11/21,1391605
HERMES,SECRETARIO DE BANCADA,25/10/20,23/12/21,3713916
HUGO EUGENIO,SECRETARIO BANCADA,10/04/21,11/11/23,3365908
ALVARO ANTONIO,EDIL,22/06/21,6/10/21,3978586
ISAAC,EDIL DEPARTAMENTAL,18/03/21,22/08/23,3538117
GLORIA ELISA,JUEZ LDO. CAPITAL,1/12/21,2/10/23,3352007
MARCOS,JUEZ LDO. INTERIOR,8/11/20,14/10/23,3214999
MIGUEL CARLOS,PROSECRETARIO,15/07/21,17/10/22,1525874
EDUARDO,INSP. MAYOR,28/12/20,6/10/21,1171832
VICTOR FELIX,DIPUTADO,5/07/21,19/01/22,594973
ESTACIO,EDIL,20/08/21,13/09/21,3081314
SUSANA MARGARITA,SUB GERENTE DE AREA,31/10/21,4/07/23,2559791
RAUL FERNANDO,PRESIDENTE,15/12/21,19/03/22,2514573
BASILIO,EDIL TITULAR,23/11/20,27/03/22,3349524
JOSE CARLOS,DIRECTOR NACIONAL,21/09/20,26/08/22,1971528
JOAQUIN,DIRECTOR DIVISION ADMINISTRACION,16/05/21,8/11/22,1581783
RICHARD RONALD,GERENTE DE OBRAS Y CONTRATACIONES,15/08/21,24/10/21,1116429
GONZALO,GTE.C.O REGION S.E,5/09/20,26/12/21,4003857
JOSE,INPS.PPAL.,20/05/21,17/01/23,1136599
OSVALDO,CAPITAN DE NAVIO (CP),11/01/21,1/11/23,1388473
MYRIAM MONICA,GERENTE DE DIVISION,23/04/21,23/10/23,1148210
GABRIELA EMILIA,FISCAL LETRADO DEPARTAMENTAL,10/12/21,7/09/21,3472979
JONNY BARCICH,MINISTRO TRIBUNAL DE APELACIONES,17/07/21,13/10/21,835268
BERNARDO GASTON,PRESIDENTE,18/09/21,11/08/22,970018
ARTURO LEONARDO,DIR. SERVICIO DE ABASTECIMIENTO,3/12/21,18/06/22,1735571
GUSTAVO GILBERTO,DIRECTOR DE DESARROLLO,21/11/21,8/10/22,2969923
MARCELO FABIAN,DIRECTOR DE TECNOLOGÍA Y COMUNICA,4/11/20,1/07/22,1586359
GUSTAVO ALBERTO,DIRECTOR GENERAL,13/02/21,11/05/23,1752339
LUIS EDUARDO,EDIL,3/08/21,9/01/22,2666399
JUAN MIGUEL,EDIL,16/10/20,25/11/21,3239884
MONICA LUISA,EDIL TITULAR,30/08/21,5/12/22,2591257
ELBIO ABEL,EDIL TITULAR,20/11/21,4/10/21,2720093
ELENA LUCIA,GERENTE DE COMPRAS,12/01/21,14/09/23,1389692
JIMENA MARIA,GERENTE DE DIVISION,5/08/21,3/06/23,3902638
GUILLERMO FRANCISCO,GERENTE DE DIVISION TECNICO PROFESIONAL,10/12/21,7/09/21,2619643
GABRIELA,GERENTE DE RECURSOS PROPIOS,5/11/20,28/08/22,1797387
JUAN,GTE.CO. REGION L.N,3/06/21,24/03/23,3141034
WALTER HUGO,INPS. MAYOR,24/12/20,25/09/22,2585880
MARIA ROSA,JUEZ DE LDO. CAPITAL,23/05/21,12/05/23,2652340
GONZALO ENRIQUE,JUEZ LETRADO INTERIOR,29/12/21,10/12/23,1285875
ROBERT,SECRETARIO GRAL.,9/10/21,23/06/22,4132489
CARLOS MARTIN,SUB DIRECTOR GRAL,3/03/21,31/12/21,1251058
RODOLFO HORACIO,DIRECTOR,6/10/20,12/06/23,1313438
JULIO CESAR,DIRECTOR,21/05/21,20/08/22,3322019
JORGE ALEJANDRO,GERENTE GENERAL,3/11/21,2/02/22,3586510
FERNANDO CARLOS,GERENTE I,13/12/21,21/09/23,2550766
HECTOR GUSTAVO,MINISTRO,29/12/20,17/10/21,3307970
RODOLFO HORACIO,PRESIDENTE,7/09/20,26/10/23,1313438
HECTOR GUSTAVO,PROSECRETARIO CCRR,18/05/21,29/01/23,3307970
ANA MARIA,SECRETARIA BANCADA,3/12/20,9/01/23,3178220
JUAN NEUBERIS,VICE PRESIDENTE,22/12/20,13/12/23,3013093
MARIO FABIAN,DIPUTADO,22/11/21,10/05/23,2892260
ADEMAR DANUBIO,EDIL,3/02/21,28/06/22,2622894
ALEJANDRO PABLO,EDIL,10/05/21,31/07/23,2719274
MICAELA,EDIL,4/06/21,27/06/22,3538395
SEBASTIAN MARCELO,EDIL,23/06/21,24/07/23,4356964
ALDORIO,EDIL DEPARTAMENTAL,2/06/21,27/06/23,1214098
MONICA,FISCAL LETRADO ADJUNTO,11/05/21,29/05/22,1573709
JORGE ALBERTO,CONTADOR GENERAL,3/03/21,20/07/23,1104713
LUIS MARIA,MINISTRO TRIB.APELA.,21/08/21,24/10/21,1210820
MARIA  MAGDALENA,SUB SECRETARIA,25/04/21,20/05/22,1355230
GONZALO,EDIL,1/10/20,25/10/21,2759910
JAVIER EDGARDO,EDIL,11/07/21,27/09/22,3374976
GERARDO ANDRES,DIRECTOR GENERAL DE SECRETARIA,30/07/21,16/08/23,2913754
MARGOT,EDIL,15/02/21,30/10/23,2653042
JORGE,EDIL,20/06/21,5/04/23,1351232
CLAUDIO,DIRECTOR,26/04/21,24/12/22,2597025
CARLOS OCTAVIO,MIEMBRO,1/05/21,5/02/23,1138093
ERIKA,SECRETARI DE BANCADA,6/04/21,9/07/23,3515108
LUIS EDUARDO,DIRECTOR GENERAL,3/04/21,16/04/22,3359285
LUIS ALBERTO,JUEZ LDO. INTERIOR.,21/04/21,29/11/21,2916935
FRANCIS RODRIGO,EDIL TITULAR,29/10/20,10/03/23,2681288
PABLO GUZMAN,INSP. MAYOR,24/08/21,19/03/23,1824685
ESTHER,EDIL,13/04/21,29/06/23,3188469
DELIA SUSANA,DIRECTORA DINACIS,17/11/21,29/01/23,3589924
NORMA LUCY,EDIL,16/06/21,6/12/22,1356338
ARY NEY,EDIL,16/10/20,29/11/23,4046122
JOSE WILEN,DIRECTOR,21/12/21,5/02/23,3980467
ANTONIO RUBEN,EDIL,24/09/20,9/04/22,1616951
HENRY,EDIL,28/11/21,19/11/22,2011931
YHARA,EDIL,16/12/21,8/02/22,3392899
LIZA ROSANA,EDIL,5/10/21,16/07/22,3499835
LUIS EDUARDO,EDIL,30/12/21,2/11/21,3537722
FRANCISCO WALDEMAR,EDIL DEPARTAMENTAL,2/03/21,28/10/22,3052774
ANAHI,GERENTE COMERCIAL,22/11/21,6/06/22,1324446
SELSON,INP. MAYOR,10/07/21,9/09/22,1569270
GREGORIO FREGOLI,MINISTRO TRIBUNAL DE APELACIONES,3/12/20,22/11/23,3590065
MARIA LAURA,GERENTE DE LEGAL,11/12/20,2/11/21,3168669
GILBERTO HOMERO,EDIL TITULAR,28/04/21,18/04/23,3897590
ENRIQUE,PRESIDENTE DE COMISION  HON. ADMIM,6/10/21,10/03/23,1339743
PEDRO ALBERTO,DIRECCION GENRAL,3/02/21,22/06/23,1608659
CARLOS MARIA,GERENTE DE DIVISION,10/06/21,18/08/23,1758779
RODOLFO ERNESTO,JUEZ LDO. INTERIOR,14/09/21,18/05/22,3795069
ANTONIO A,GERENTE DE REPARTICION,15/06/21,7/05/22,877482
JULIO,EDIL DEPARTAMENTAL,6/10/20,8/06/22,1299732
JUAN CARLOS,DIPUTADO,26/01/21,7/09/23,1940311
JOSE GUSTAVO,EDIL,13/09/20,5/09/21,2679074
VICTOR FRANCISCO,PRO SECRETARIO,2/06/21,3/12/22,1112163
IGNACIO VICENTE,EDIL DEPARTAMENTAL,2/10/20,28/04/22,3318900
GONZALO,EDIL DEPARTAMENTAL,27/09/20,4/11/21,4181383
ENZO FABIAN,EDIL TITULAR,25/10/20,23/12/21,3866165
GEZA,DIRECTOR SOCIAL (JUB),10/04/21,11/11/23,1305756
JULIA ELENA,JUEZ LDO.CAPITAL,22/06/21,6/10/21,3264658
ALEJANDRO RAUL,GERENTE,18/03/21,22/08/23,1715473
MA.DEL CARMEN ---,JUEZ  LDO.INTERIOR,1/12/21,2/10/23,3154632
CAYETANO,EDIL,8/11/20,14/10/23,2829459
AURORA SILVIA,FISCAL LDO. DEPARTAMENTAL,15/07/21,17/10/22,1091332
MARÍA LAURA,ACTUARIO,28/12/20,6/10/21,1547613
MARIA DE LOURDES,ALCALDESA MUNICIPIO DE GUICHON,5/07/21,19/01/22,3802714
GUSTAVO ENRIQUE,DIRECTOR DE DIVISION C.S.M.,20/08/21,13/09/21,1173803
CARMEN MARIA,DIRECTORA DIV. EDUCACION,31/10/21,4/07/23,3407389
ALVARO JOSE,GERENTE DE PLANIFICACION Y DESARROLLO,15/12/21,19/03/22,1011113
AURELIO DANIEL,GERENTE GENERAL,23/11/20,27/03/22,1481609
CARLOS,INSP. MAYOR,21/09/20,26/08/22,1547964
MARIO FEDERICO,JUEZ LETRADO INTERIOR,16/05/21,8/11/22,2595488
JULIO CESAR,PRESIDENTE,15/08/21,24/10/21,1430083
ANNABELA,GERENTE DE DIVISION,5/09/20,26/12/21,3077422
OMAR JULIO,DIRECTOR,20/05/21,17/01/23,1039674
DORA,JUEZ LETRADO SUPLENTE,11/01/21,1/11/23,1145695
SAMUEL,DIRECTOR BELLA ARTES,23/04/21,23/10/23,1138120
OSVALDO ROBERTO,GERENTE GENERAL,10/12/21,7/09/21,1060279
HECTOR VALENTIN,GERENTE GENERAL,17/07/21,13/10/21,1431371
MARINA SUSANA,ACTUARIO,18/09/21,11/08/22,1038495
PABLO,VOCAL,3/12/21,18/06/22,1221844
HECTOR VICENTE,SENADOR,21/11/21,8/10/22,1883169
DANIEL HIPOLITO,JUEZ LDO.CAPITAL,4/11/20,1/07/22,1446890
BEATRIZ,DIRECTORA DE HACIENDA,13/02/21,11/05/23,1471470
CESAR TULIO,EDIL,3/08/21,9/01/22,3443698
GUSTAVO HUGO,GERENTE ADMINISTRACION,16/10/20,25/11/21,1702817
MIGUEL ANGEL,SECRETARIO GENERAL,30/08/21,5/12/22,1161278
DELIA NEIL,DIRECTOR DE DIVISION,20/11/21,4/10/21,1607937
HUMBERTO,INSPECTOR MAYOR,12/01/21,14/09/23,1862353
DUVI ALFREDO,JUEZ DEL INTERIOR,5/08/21,3/06/23,1703602
CECILIA RITA,ACTUARIO,10/12/21,7/09/21,1231316
ELENA JUANA,DIRECTORA,5/11/20,28/08/22,1206697
LUIS EDUARDO,EDIL,3/06/21,24/03/23,2809410
ANA MARIA,EDIL,24/12/20,25/09/22,3639456
LUIS EDUARDO,JUEZ LDO.INTERIOR,23/05/21,12/05/23,1269863
SANDRO FABIAN,EDIL,29/12/21,10/12/23,2783241
SANDRA TERESA,EDIL,9/10/21,23/06/22,3265075
ANA MARIA,FISCAL LETRADO NACIONAL,3/03/21,31/12/21,1223608
GUZMAN PABLO,MIEMBRO DE JUNTA,6/10/20,12/06/23,1196403
JOSE ALFREDO,DIRECTOR PROG.NAC.INV.,21/05/21,20/08/22,1663338
ARTURO,EDIL TITULAR,3/11/21,2/02/22,1246132
MARIA,ADMINISTRADORA GENERAL,13/12/21,21/09/23,1018601
GUILLERMO,DIRTECTOR DIV. RR. HH,29/12/20,17/10/21,1584573
NELSON MARTIN,DIPUTADO,7/09/20,26/10/23,3189142
ROBERTO MARIO,JUEZ LETRADO CAPITAL,18/05/21,29/01/23,984043
MARCOS,DIRECTOR GRAL. DPTO. DE SERVICIOS,3/12/20,9/01/23,3371814
FEDERICO RUBEN,JUEZ LDO.INTERIOR,22/12/20,13/12/23,3157699
JUAN PEDRO,MINISTRO TRIBUNAL DE APELACIONES,22/11/21,10/05/23,1175103
WILLIAM MORTIMER,GERENTE,3/02/21,28/06/22,1376548
HERMES ROMERO,DIPUTADO,10/05/21,31/07/23,2611656
HORACIO,GERENTE GENERAL,4/06/21,27/06/22,2667458
PABLO,GTE. TECNICO REGIONL.N,23/06/21,24/07/23,3167533
MIGUEL ANGEL,SECRETARIO DE LA PRESIDENCIA,2/06/21,27/06/23,3810117
FERNANDO DANIEL,CONSEJERO I,11/05/21,29/05/22,1615759
JOSEFINA BEATRIZ,JUEZ LETRADO SUPLENTE,3/03/21,20/07/23,1337236
VICTOR  FERNANDO,DIR. ASIST. ADM,21/08/21,24/10/21,1398162
LUCIA,SENADOR,25/04/21,20/05/22,957928
PABLO,FISCAL LETRADO ADJUNTO,1/10/20,25/10/21,1477648
SEBASTIAN,DIRECTOR NACIONAL DE INDUSTRIA,11/07/21,27/09/22,1876203
OMAR JOSE,EDIL,30/07/21,16/08/23,2525822
JOSE GABRIEL,EDIL,15/02/21,30/10/23,2588014
LUDELMAR,EDIL DEPARTAMENTAL,20/06/21,5/04/23,3982435
ENZO RAFHAEL,JUEZ LDO. INTERIOR,26/04/21,24/12/22,3698489
SERGIO,JUEZ LETRADO CAPITAL,1/05/21,5/02/23,1677447
MARCOS OLMEDOS,VOCAL,6/04/21,9/07/23,1180200
CARMEN NIRIA,DIRECTORA,3/04/21,16/04/22,3424754
ISAURA,JUEZ LDO. INTERIOR,21/04/21,29/11/21,1955134
RAMIRO,DIRECTOR DE TURISMO,29/10/20,10/03/23,3398937
ARTURO,DIRECTOR,24/08/21,19/03/23,1169056
ADRIANA,GER. DIV. AUDITORIA INTERNA Y SEG.GT.,13/04/21,29/06/23,1644904
LUIS DOMINGO,MINISTRO TRIBUNAL DE APELACIONES,17/11/21,29/01/23,1205061
DAYSI LILIAN,DIPUTADO,16/06/21,6/12/22,1211311
EDUARDO ERLING,GERENTE  DE DIVISION,16/10/20,29/11/23,1846150
FERNANDO RAUL,SECRETARIO LETRADO,21/12/21,5/02/23,1899749
ANDRES,GERENTE DIVISION DNC.Y `PLANIF.,24/09/20,9/04/22,1678516
MARIA,DIRECTOR DEPARTAMENTO,28/11/21,19/11/22,1969402
SANTIAGO,EDIL,16/12/21,8/02/22,3938113
MERCEDES,FISCAL LETRADO ADJUNTO,5/10/21,16/07/22,1177456
GERARDO ANTONIO,VICE PRESIDENTE,30/12/21,2/11/21,1208145
JAIME MARIO,DIPUTADO,2/03/21,28/10/22,1434814
SILVANA MARIA,DIRECTORA DE ACCION SOCIAL,22/11/21,6/06/22,2969608
EDUARDO JULIO,MINISTRO TRIBUNAL DE APELACIONES,10/07/21,9/09/22,1205619
FABIANA,ACTUARIO,3/12/20,22/11/23,1956955
MARIA DEL PILAR,CONSEJERA PRESIDENTE,11/12/20,2/11/21,1361807
JOSE IGNACIO,EDIL,28/04/21,18/04/23,2608414
SEBASTIAN IGNACIO,SECRETARIO,6/10/21,10/03/23,3074745
RAFAEL,FISCAL DE CORTE Y PROC.GRAL,3/02/21,22/06/23,1265457
ALEJO ALEJANDRO,EDIL,10/06/21,18/08/23,2832571
JAVIER,EDIL,14/09/21,18/05/22,3178469
RAQUEL SUSANA,EDIL,15/06/21,7/05/22,3517556
ADRIANA,FISCAL LETRADO DEPARTAMENTAL,6/10/20,8/06/22,1952943
GLADYS,GERENTE DE DIVISION,26/01/21,7/09/23,1005940
GUALBERTO RAMON,EDIL,13/09/20,5/09/21,2584531
FERNANDO DAMIAN,DIRECTOR,2/06/21,3/12/22,1944980
DAOIZ GERARDO,SECRETARIO GENERAL,2/10/20,28/04/22,1425131
SILVIA VIRGINIA,JUEZ DE DPTAL. INT.,27/09/20,4/11/21,3229946
SERGIO OSVALLDO,EDIL,25/10/20,23/12/21,3590029
JOSE MARIA,EDIL,10/04/21,11/11/23,1494684
WALTER ASDRÚBAL,EDIL,22/06/21,6/10/21,2789348
JUAN PEDRO,DIRECTOR GENERAL,18/03/21,22/08/23,1491947
MARIA GRACIANA,DIRECTORA DIVISION,1/12/21,2/10/23,1315369
GERARDO PEDRO,DTOR GRAL. MOVILIDAD,8/11/20,14/10/23,1876984
CARLOS DAVID,EDIL TITULAR,15/07/21,17/10/22,4094125
MARIA ISABEL,JUEZ LETRADO INTERIOR,28/12/20,6/10/21,1274218
LIZARDO,PRESIDENTE,5/07/21,19/01/22,1140759
RUBEN,DIR. DPT. TALLERES,20/08/21,13/09/21,3672541
JORGE DAMIAN,EDIL,31/10/21,4/07/23,2967514
FERNANDO,FISCAL LETRADO DEPARTAMENTAL,15/12/21,19/03/22,1816946
NESTOR,JUEZ LTDO. CAPITAL,23/11/20,27/03/22,1418914
LEONARDO SEBASTIAN,EDIL,21/09/20,26/08/22,4262189
ANA CRISTINA,FISCAL LETRADO ADJUNTO,16/05/21,8/11/22,1201391
LESLIE ALBERTO,MINISTRO S.C. DE J.,15/08/21,24/10/21,1044582
ABEL CESAR,EDIL,5/09/20,26/12/21,3024909
JULIO ANGEL,EDIL,20/05/21,17/01/23,3958447
GUSTAVO ANTONIO,REPRESENTANTE DE IMAE,11/01/21,1/11/23,2615050
CARLOS,ALCALDE MUNICIPIO,23/04/21,23/10/23,1930739
CARLOS RICARDO,DIPUTADO,10/12/21,7/09/21,1352185
DORIS VIVIAN,DIRECTOR,17/07/21,13/10/21,3746717
ALEJANDRA ROSANA,DIRECTORA GENERAL,18/09/21,11/08/22,3009264
JUAN MARTIN,EDIL,3/12/21,18/06/22,4071965
JOSE PEDRO,EDIL DEPARTAMENTAL,21/11/21,8/10/22,2753063
OMAR ATILIO,JUEZ MILITAR,4/11/20,1/07/22,1180325
MARCELA MARÍA,JUEZ LDO. INTERIOR,13/02/21,11/05/23,2543217
PATRICIA MONICA,EDIL TITULAR,3/08/21,9/01/22,2694855
WALTER DANILO,EDIL,16/10/20,25/11/21,3243433
JORGE OBDULIO,INSP. MAYOR,30/08/21,5/12/22,1837674
PEDRO HUMBERTO,MIONISTRO DE  SERVICIO EXTERIOR,20/11/21,4/10/21,3518220
JUAN ANGEL,DIPUTADO,12/01/21,14/09/23,853659
RODOLFO ANTONIO,DIRECTOR DIVISION,5/08/21,3/06/23,1510508
PEDRO,EDIL,10/12/21,7/09/21,2677703
JOSE PEDRO,EDIL,5/11/20,28/08/22,3317709
JUAN,INSP. MAYOR,3/06/21,24/03/23,1600680
EDUARDO JOSE,MINISTRO TRIBUNAL DE APELACIONES,24/12/20,25/09/22,1288552
TABARE RAMON,PRESIDENTE DE LA REPUBLICA,23/05/21,12/05/23,854654
HEBERT,SECRETARIO DE LA BANCADA,29/12/21,10/12/23,3174484
DANILO ARIEL,SEGUNDO VICEPRESIDENTE,9/10/21,23/06/22,1536881
JORGE LUIS,SUB SECRETARIO,3/03/21,31/12/21,1041595
ALVARO,DIPUTADO,6/10/20,12/06/23,3061790
DIEGO RICARDO,GERENTE NEG. EXTERNOS,21/05/21,20/08/22,1211985
WASHINGTON,INSP.MAYOR,3/11/21,2/02/22,1569785
ALICIA IRIS,JUEZ LDO. INTERIOR,13/12/21,21/09/23,2006323
JOSE LUIS,DIRECTOR,29/12/20,17/10/21,936424
FERNANDO JOSÉ,JUEZ DE CAPITAL,7/09/20,26/10/23,1534773
LEONARDO,REPRESENTANTE DE MIEM,18/05/21,29/01/23,2610829
PABLO DAMIAN,EDIL TITULAR,3/12/20,9/01/23,2958744
RODRIGO,GERENTE DE PROYECTOS,22/12/20,13/12/23,5172426
MIGUEL,EDIL,22/11/21,10/05/23,1523628
ULISES FERNANDO,EDIL,3/02/21,28/06/22,3692764
GRACIELA ELENA,GERENTE AREA II SUP. EMPRESAS INT.FINC,10/05/21,31/07/23,1320535
MARIA BELEN,GTE. DIVISION.,4/06/21,27/06/22,3186383
ADELIO FERNANDO,EDIL,23/06/21,24/07/23,4006553
JORGE ENRIQUE,SUB SECRETARIO,2/06/21,27/06/23,1480841
LAURA MARÍA,ACTUARIO,11/05/21,29/05/22,1582788
BEATRIZ DORA,JUEZ LETRADO SUPLENTE,3/03/21,20/07/23,1433861
MARIA A.,GERENTE GENERAL,21/08/21,24/10/21,1395774
AIDA HORTENCIA,JUEZ LETRADO CAPITAL,25/04/21,20/05/22,2503067
JULIO DANTE,EDIL,1/10/20,25/10/21,3714078
EMMA SUSANA,DIR. CULTURA,11/07/21,27/09/22,2827227
ALVARO,INSP.MAYOR (R),30/07/21,16/08/23,1538891
RUBEN MARIO,DIRECTOR DE DIVISION CONTABLE,15/02/21,30/10/23,1169907
FLORA,EDIL,20/06/21,5/04/23,2554058
WALTER,DIPUTADO,26/04/21,24/12/22,3555383
HUMBERTO VICTORIO,JUEZ DE DPTAL. INT.,1/05/21,5/02/23,1815935
LEONOR ISABEL,ACTUARIO,6/04/21,9/07/23,1464572
SILVIA MARIA,JUEZ LDO. INTERIOR (SUPLENTE ),3/04/21,16/04/22,1490148
CESAR ALBERTO,DIR. GRAL DE ACONDIC. URB.VIAL,21/04/21,29/11/21,2944492
ENRIQUE,FISCAL LETRADO NACIONAL,29/10/20,10/03/23,3148279
JOSE ANTONIO,INSP. MAYOR,24/08/21,19/03/23,1540598
GRACIELA,DIRECTOR  DIV,13/04/21,29/06/23,1305301
